Rank,D_Score,E_Score,Penalty,Score,year,Name,nation,Round_AAfinal,Round_TeamFinal,Round_TeamQual,Round_final,Round_qual
127.0,3.6,8.433,0.0,12.033,2022,351,0,False,False,False,False,True
136.0,3.6,8.666,0.0,12.266,2023,351,0,False,False,False,False,True
7.0,4.2,8.55,0.0,12.75,2023,171,90,True,False,False,False,False
12.0,4.2,8.6,0.0,12.8,2023,171,90,False,False,False,False,True
17.0,4.2,8.433,0.0,12.633,2023,171,90,True,False,False,False,False
0.0,4.2,8.567,0.0,12.767,2023,170,90,False,False,True,False,False
0.0,3.2,6.933,0.0,10.133,2023,336,26,False,False,True,False,False
111.0,4.0,8.333,0.0,12.333,2022,526,40,False,False,False,False,True
25.0,4.0,8.333,0.0,12.333,2022,526,40,False,False,False,False,True
25.0,4.4,8.3,0.0,12.7,2022,526,40,False,False,False,False,True
9.0,4.0,8.633,0.0,12.633,2022,526,40,False,False,False,False,True
9.0,4.4,8.433,0.0,12.833,2022,526,40,False,False,False,False,True
5.0,4.0,8.6,0.0,12.6,2022,526,40,False,False,False,False,True
4.0,4.0,8.7,0.0,12.7,2022,526,40,False,False,False,True,False
5.0,4.4,8.466,0.1,12.766,2022,526,40,False,False,False,False,True
4.0,4.4,8.533,0.0,12.933,2022,526,40,False,False,False,True,False
12.0,3.2,8.1,0.3,11.0,2022,526,40,False,False,False,False,True
31.0,5.2,8.533,0.1,13.633,2022,11,56,False,False,False,False,True
13.0,5.2,8.533,0.1,13.633,2022,11,56,False,False,False,False,True
13.0,4.0,8.866,0.0,12.866,2022,11,56,False,False,False,False,True
18.0,5.2,8.733,0.0,13.933,2023,11,56,False,False,False,False,True
12.0,5.2,8.733,0.0,13.933,2023,11,56,False,False,False,False,True
12.0,4.0,8.666,0.0,12.666,2023,11,56,False,False,False,False,True
3.0,5.2,8.5,0.0,13.7,2023,11,56,False,False,False,True,False
3.0,5.2,8.7,0.0,13.9,2023,11,56,False,False,False,False,True
2.0,5.2,8.7,0.0,13.9,2023,11,56,False,False,False,False,True
3.0,4.0,8.45,0.0,12.45,2023,11,56,False,False,False,True,False
2.0,4.6,8.8,0.0,13.4,2023,11,56,False,False,False,False,True
5.0,5.2,8.7,0.0,13.9,2023,11,56,True,False,False,False,False
4.0,5.2,8.633,0.0,13.833,2023,11,56,False,False,False,True,False
3.0,5.2,8.666,0.0,13.866,2023,11,56,False,False,False,False,True
4.0,4.0,8.6,0.0,12.6,2023,11,56,False,False,False,True,False
3.0,4.0,8.633,0.0,12.633,2023,11,56,False,False,False,False,True
0.0,5.2,8.533,0.0,13.733,2023,12,56,False,True,False,False,False
0.0,5.2,8.3,0.1,13.4,2023,12,56,False,False,True,False,False
28.0,5.0,8.666,0.0,13.666,2022,233,13,False,False,False,False,True
22.0,5.0,8.666,0.0,13.666,2022,233,13,False,False,False,False,True
22.0,4.8,7.533,0.0,12.333,2022,233,13,False,False,False,False,True
132.0,5.0,7.7,0.3,12.4,2023,233,13,False,False,False,False,True
25.0,5.0,7.7,0.3,12.4,2023,233,13,False,False,False,False,True
25.0,4.4,8.466,0.0,12.866,2023,233,13,False,False,False,False,True
5.0,5.0,7.5,0.3,12.2,2023,233,13,False,False,False,True,False
8.0,4.2,8.433,0.0,12.633,2023,233,13,False,False,False,False,True
5.0,4.4,8.366,0.0,12.766,2023,233,13,False,False,False,True,False
8.0,3.8,8.2,0.0,12.0,2023,233,13,False,False,False,False,True
0.0,5.0,8.233,0.1,13.133,2023,232,13,False,False,True,False,False
57.0,3.2,8.4,0.0,11.6,2022,589,30,False,False,False,False,True
18.0,5.0,8.833,0.0,13.833,2022,230,10,False,False,False,False,True
9.0,5.0,8.833,0.0,13.833,2023,230,10,True,False,False,False,False
0.0,5.0,8.833,0.0,13.833,2023,230,10,False,True,False,False,False
20.0,5.0,8.866,0.0,13.866,2023,230,10,False,False,False,False,True
3.0,5.0,8.966,0.0,13.966,2023,230,10,True,False,False,False,False
75.0,4.2,8.6,0.0,12.8,2022,537,1,False,False,False,False,True
9.0,4.2,9.05,0.0,13.25,2023,324,4,False,False,False,False,True
23.0,3.8,8.933,0.0,12.733,2023,516,34,True,False,False,False,False
90.0,4.0,8.966,0.0,12.966,2023,516,34,False,False,False,False,True
11.0,4.2,8.733,0.0,12.933,2022,105,38,False,False,False,False,True
11.0,3.8,8.633,0.0,12.433,2022,105,38,False,False,False,False,True
9.0,3.6,8.433,0.0,12.033,2022,105,38,False,False,False,False,True
5.0,4.2,8.7,0.0,12.9,2022,105,38,False,False,False,True,False
5.0,3.8,8.8,0.0,12.6,2022,105,38,False,False,False,True,False
9.0,3.8,8.566,0.0,12.366,2022,105,38,False,False,False,False,True
21.0,4.2,8.866,0.0,13.066,2022,316,34,True,False,False,False,False
35.0,4.2,9.2,0.0,13.4,2022,316,34,False,False,False,False,True
62.0,4.2,8.933,0.0,13.133,2023,316,34,False,False,False,False,True
85.0,4.2,8.5,0.0,12.7,2022,102,5,False,False,False,False,True
2.0,4.2,9.033,0.0,13.233,2023,317,34,False,False,False,True,False
2.0,4.2,9.2,0.0,13.4,2023,317,31,False,False,False,False,True
2.0,3.8,9.0,0.0,12.8,2023,317,34,False,False,False,True,False
2.0,3.8,9.1,0.0,12.9,2023,317,31,False,False,False,False,True
38.0,4.2,9.133,0.0,13.333,2022,110,4,False,False,False,False,True
68.0,4.2,8.9,0.0,13.1,2023,110,4,False,False,False,False,True
34.0,4.2,9.266,0.0,13.466,2022,189,34,False,False,False,False,True
28.0,4.2,8.9,0.0,13.1,2022,189,34,False,False,False,False,True
15.0,4.2,9.133,0.0,13.333,2022,189,34,False,True,False,False,False
18.0,4.2,9.133,0.0,13.333,2023,189,34,False,False,False,False,True
5.0,4.2,8.7,0.0,12.9,2022,86,73,False,False,False,False,True
5.0,4.2,8.766,0.0,12.966,2022,86,73,False,False,False,True,False
5.0,3.8,8.233,0.0,12.033,2022,86,73,False,False,False,False,True
5.0,3.8,8.633,0.0,12.433,2022,86,73,False,False,False,True,False
15.0,4.4,8.4,0.0,12.8,2023,457,48,False,False,False,False,True
15.0,3.2,8.433,0.0,11.633,2023,457,48,False,False,False,False,True
40.0,4.2,8.666,0.0,12.866,2022,580,71,False,False,False,False,True
78.0,3.6,8.666,0.0,12.266,2022,495,44,False,False,False,False,True
80.0,4.2,8.566,0.0,12.766,2022,662,24,False,False,False,False,True
29.0,3.6,8.85,0.1,12.35,2023,411,30,False,False,False,False,True
31.0,4.6,8.9,0.0,13.5,2023,590,50,False,False,False,False,True
88.0,3.6,8.566,0.0,12.166,2023,594,80,False,False,False,False,True
113.0,4.2,8.566,0.0,12.766,2023,7,28,False,False,False,False,True
26.0,4.2,8.566,0.0,12.766,2023,7,28,False,False,False,False,True
26.0,4.0,8.466,0.1,12.366,2023,7,28,False,False,False,False,True
4.0,4.2,8.6,0.0,12.8,2023,7,28,False,False,False,True,False
5.0,4.2,8.667,0.0,12.867,2023,7,28,False,False,False,False,True
5.0,3.8,8.767,0.0,12.567,2023,7,28,False,False,False,False,True
4.0,3.8,8.7,0.0,12.5,2023,7,28,False,False,False,True,False
0.0,4.2,8.6,0.0,12.8,2023,155,10,False,True,False,False,False
27.0,4.2,8.55,0.0,12.75,2022,335,30,False,False,False,False,True
138.0,3.4,8.766,0.0,12.166,2023,312,66,False,False,False,False,True
18.0,3.6,7.466,0.0,11.066,2023,312,66,False,False,False,False,True
18.0,3.8,8.366,0.0,12.166,2023,312,66,False,False,False,False,True
84.0,3.8,8.433,0.0,12.233,2023,312,66,False,False,False,False,True
71.0,4.2,8.733,0.1,12.833,2022,213,42,False,False,False,False,True
34.0,4.2,8.733,0.0,12.933,2022,213,42,False,False,False,False,True
141.0,4.6,7.8,0.3,12.1,2023,213,42,False,False,False,False,True
46.0,4.2,8.8,0.0,13.0,2023,213,42,False,False,False,False,True
5.0,4.2,9.05,0.0,13.25,2022,428,60,False,False,False,True,False
4.0,4.2,9.1,0.0,13.3,2022,428,60,False,False,False,False,True
4.0,4.0,8.8,0.0,12.8,2022,428,60,False,False,False,False,True
5.0,4.0,8.7,0.1,12.6,2022,428,60,False,False,False,True,False
6.0,4.2,8.766,0.0,12.966,2023,231,60,False,False,False,False,True
7.0,4.2,8.933,0.0,13.133,2023,231,60,False,False,False,True,False
6.0,3.8,8.666,0.0,12.466,2023,231,60,False,False,False,False,True
7.0,3.8,8.633,0.0,12.433,2023,231,60,False,False,False,True,False
7.0,4.2,8.966,0.0,13.166,2023,231,60,False,False,False,True,False
7.0,4.2,8.733,0.0,12.933,2023,231,60,False,False,False,False,True
7.0,3.2,8.633,0.0,11.832999999999998,2023,231,60,False,False,False,True,False
7.0,3.2,8.666,0.0,11.866,2023,231,60,False,False,False,False,True
20.0,4.2,8.65,0.0,12.85,2022,389,30,False,False,False,False,True
14.0,4.2,8.55,0.0,12.75,2023,389,30,False,False,False,False,True
14.0,3.2,8.399999999999999,0.0,11.6,2023,389,30,False,False,False,False,True
106.0,4.2,8.666,0.0,12.866,2023,303,10,False,False,False,False,True
29.0,4.2,8.55,0.0,12.75,2023,303,10,False,False,False,False,True
85.0,3.6,8.466,0.0,12.066,2022,376,67,False,False,False,False,True
96.0,3.2,8.533,0.0,11.733,2022,300,21,False,False,False,False,True
14.0,4.2,8.8,0.0,13.0,2023,577,48,False,False,False,False,True
14.0,3.4,8.433,0.0,11.833,2023,577,48,False,False,False,False,True
26.0,3.6,8.9,0.0,12.5,2023,358,30,False,False,False,False,True
0.0,4.6,9.033,0.0,13.633,2022,214,12,False,True,False,False,False
30.0,4.6,9.033,0.0,13.633,2022,214,12,False,False,False,False,True
4.0,4.6,8.95,0.0,13.55,2022,214,12,True,False,False,False,False
4.0,3.8,8.8,0.0,12.6,2022,214,12,False,False,False,True,False
6.0,3.8,8.65,0.1,12.35,2022,214,12,False,False,False,False,True
20.0,4.2,8.899999999999999,0.0,13.1,2023,543,30,False,False,False,False,True
7.0,4.6,7.666,0.1,12.166,2023,543,30,False,False,False,True,False
9.0,4.6,8.633,0.1,13.133,2023,543,30,False,False,False,False,True
7.0,3.4,8.6,0.0,12.0,2023,543,30,False,False,False,True,False
9.0,3.4,8.633,0.0,12.033,2023,543,30,False,False,False,False,True
6.0,4.2,8.766,0.0,12.966,2022,270,71,False,False,False,True,False
8.0,4.2,8.766,0.0,12.966,2022,270,71,False,False,False,False,True
6.0,3.8,8.633,0.0,12.433,2022,270,71,False,False,False,True,False
8.0,3.8,8.766,0.0,12.566,2022,270,71,False,False,False,False,True
16.0,3.6,8.7,0.0,12.3,2023,608,78,False,False,False,False,True
16.0,3.4,8.566,0.0,11.966,2023,608,78,False,False,False,False,True
11.0,3.6,8.633,0.0,12.233,2023,608,78,False,False,False,False,True
11.0,3.4,8.533,0.0,11.933,2023,608,78,False,False,False,False,True
36.0,4.6,8.866,0.0,13.466,2023,94,12,False,False,False,False,True
16.0,4.6,8.7,0.0,13.3,2023,94,12,False,False,False,False,True
16.0,4.2,8.8,2.0,11.0,2023,94,12,False,False,False,False,True
6.0,4.6,8.75,0.0,13.35,2023,94,12,False,False,False,False,True
9.0,4.6,8.733,0.0,13.333,2023,94,12,True,False,False,False,False
5.0,4.2,8.966,0.0,13.166,2023,523,30,False,False,False,True,False
4.0,4.2,8.8,0.0,13.0,2023,523,30,False,False,False,False,True
5.0,3.8,9.0,0.0,12.8,2023,523,30,False,False,False,True,False
4.0,3.8,8.766,0.0,12.566,2023,523,30,False,False,False,False,True
14.0,4.2,8.8,0.0,13.0,2022,522,30,False,False,False,False,True
19.0,4.2,8.95,0.0,13.15,2023,522,30,False,False,False,False,True
14.0,5.0,8.466,0.1,13.366,2023,522,30,False,False,False,False,True
14.0,4.2,8.7,2.0,10.9,2023,522,30,False,False,False,False,True
9.0,4.2,8.65,0.0,12.85,2022,522,92,True,False,False,False,False
0.0,3.2,7.5,0.3,10.4,2023,489,11,False,False,False,False,True
108.0,3.2,8.6,0.0,11.8,2023,489,11,False,False,False,False,True
15.0,3.2,8.566,0.1,11.666000000000002,2023,489,11,False,False,False,False,True
61.0,2.0,8.6,0.0,10.6,2022,191,30,False,False,False,False,True
91.0,3.4,8.433,0.0,11.833,2022,562,17,False,False,False,False,True
116.0,3.8,7.533,0.1,11.233,2023,562,17,False,False,False,False,True
0.0,5.0,8.9,0.0,13.9,2022,88,88,True,False,False,False,False
0.0,4.2,9.0,0.0,13.2,2023,88,88,False,False,False,False,True
0.0,4.2,9.2,0.0,13.4,2023,88,88,False,False,False,True,False
0.0,5.0,8.6,0.0,13.6,2023,88,88,True,False,False,False,False
15.0,5.0,8.4,0.3,13.1,2023,88,88,False,False,False,False,True
0.0,5.0,9.233,0.0,14.233,2023,614,88,False,True,False,False,False
0.0,5.0,9.033,0.1,13.933,2023,614,88,False,False,True,False,False
0.0,5.0,9.15,0.0,14.15,2023,614,88,True,False,False,False,False
0.0,5.0,9.2,0.0,14.2,2023,614,88,False,False,False,False,True
0.0,5.0,9.1,0.0,14.1,2023,614,88,False,False,False,True,False
7.0,4.0,7.8,0.3,11.5,2022,563,81,False,False,False,True,False
4.0,4.0,8.85,0.0,12.85,2022,563,81,False,False,False,False,True
7.0,3.8,8.85,0.0,12.65,2022,563,81,False,False,False,True,False
4.0,3.8,8.8,0.0,12.6,2022,563,81,False,False,False,False,True
63.0,3.8,8.733,0.0,12.533,2022,563,81,False,False,False,False,True
8.0,4.0,8.7,0.0,12.7,2022,563,81,False,False,False,False,True
8.0,4.0,8.666,0.0,12.666,2022,563,81,False,False,False,True,False
8.0,3.2,8.4,0.0,11.6,2022,563,81,False,False,False,True,False
8.0,3.4,8.666,0.0,12.066,2022,563,81,False,False,False,False,True
117.0,3.6,7.4,0.1,10.9,2023,563,81,False,False,False,False,True
54.0,3.2,8.55,0.0,11.75,2022,276,30,False,False,False,False,True
104.0,3.2,8.366,0.0,11.566,2022,10,43,False,False,False,False,True
38.0,4.2,8.833,0.0,13.033,2023,10,43,False,False,False,False,True
82.0,4.2,8.833,0.0,13.033,2023,665,38,False,False,False,False,True
19.0,4.2,8.8,0.0,13.0,2023,665,38,True,False,False,False,False
56.0,4.2,8.666,0.0,12.866,2023,665,38,False,False,False,False,True
83.0,4.2,8.533,0.0,12.733,2022,490,38,False,False,False,False,True
13.0,3.6,8.766,0.0,12.366,2023,490,38,False,False,False,False,True
13.0,3.4,8.833,0.0,12.233,2023,490,38,False,False,False,False,True
10.0,3.6,8.8,0.0,12.4,2023,490,38,False,False,False,False,True
10.0,3.4,8.833,0.0,12.233,2023,490,38,False,False,False,False,True
22.0,5.0,8.733,0.0,13.733,2022,473,24,False,False,False,False,True
19.0,5.0,8.733,0.0,13.733,2022,473,24,False,False,False,False,True
19.0,3.8,8.533,0.0,12.333,2022,473,24,False,False,False,False,True
8.0,4.2,8.566,0.3,12.466,2022,473,24,False,False,False,False,True
8.0,5.0,7.933,0.6,12.333,2022,473,24,False,False,False,True,False
8.0,3.8,8.466,0.0,12.266,2022,473,24,False,False,False,True,False
8.0,4.0,8.1,0.0,12.1,2022,473,24,False,False,False,False,True
7.0,4.2,8.866,0.0,13.066,2023,473,24,False,False,False,True,False
6.0,4.2,8.766,0.1,12.866,2023,473,24,False,False,False,False,True
7.0,3.8,8.733,0.3,12.233,2023,473,24,False,False,False,True,False
6.0,3.8,8.666,0.0,12.466,2023,473,24,False,False,False,False,True
19.0,4.2,8.666,0.0,12.866,2023,473,24,False,False,False,False,True
19.0,3.6,7.666,0.0,11.266,2023,473,24,False,False,False,False,True
2.0,5.0,8.566,0.0,13.566,2023,473,24,False,False,False,False,True
2.0,4.0,8.6,0.0,12.6,2023,473,24,False,False,False,False,True
0.0,4.2,8.933,0.0,13.133,2022,643,14,False,True,False,False,False
57.0,4.2,8.8,0.0,13.0,2022,643,14,False,False,False,False,True
64.0,4.4,8.6,0.0,13.0,2022,310,28,False,False,False,False,True
30.0,4.6,8.6,0.1,13.1,2022,310,28,False,False,False,False,True
12.0,4.6,8.6,0.1,13.1,2022,310,28,False,False,False,False,True
12.0,4.4,8.666,0.1,12.966,2022,310,28,False,False,False,False,True
45.0,4.4,8.933,0.0,13.333,2023,310,28,False,False,False,False,True
14.0,4.4,8.8,0.0,13.2,2023,310,28,True,False,False,False,False
44.0,4.4,8.633,0.0,13.033,2023,310,28,False,False,False,False,True
2.0,4.2,8.8,0.0,13.0,2022,107,86,False,False,False,False,True
2.0,4.2,8.95,0.0,13.15,2022,107,86,False,False,False,True,False
2.0,4.0,8.85,0.0,12.85,2022,107,86,False,False,False,True,False
2.0,4.0,8.75,0.0,12.75,2022,107,86,False,False,False,False,True
40.0,4.2,8.666,0.0,12.866,2022,107,86,False,False,False,False,True
18.0,4.2,8.666,0.0,12.866,2022,107,86,False,False,False,False,True
18.0,4.0,8.633,0.0,12.633,2022,107,86,False,False,False,False,True
143.0,4.6,7.733,0.3,12.033,2023,107,86,False,False,False,False,True
28.0,4.6,7.733,0.3,12.033,2023,107,86,False,False,False,False,True
28.0,4.0,8.666,0.0,12.666,2023,107,86,False,False,False,False,True
4.0,4.2,8.7,0.0,12.9,2023,107,86,False,False,False,True,False
4.0,4.2,8.8,0.0,13.0,2023,107,86,False,False,False,False,True
4.0,4.0,8.733,0.0,12.733,2023,107,86,False,False,False,True,False
4.0,4.0,8.566,0.0,12.566,2023,107,86,False,False,False,False,True
3.0,4.2,8.8,0.0,13.0,2023,107,86,True,False,False,False,False
4.0,4.2,8.8,0.0,13.0,2023,107,86,False,False,False,True,False
17.0,4.2,8.766,0.0,12.966,2023,107,86,False,False,False,False,True
6.0,4.2,8.766,0.0,12.966,2023,107,86,False,False,False,False,True
4.0,4.0,8.7,0.0,12.7,2023,107,86,False,False,False,True,False
6.0,4.0,8.6,0.0,12.6,2023,107,86,False,False,False,False,True
8.0,4.2,8.633,0.0,12.833,2023,107,86,False,False,False,True,False
5.0,4.2,8.633,0.0,12.833,2023,107,86,False,False,False,False,True
5.0,4.0,8.733,0.0,12.733,2023,107,86,False,False,False,False,True
8.0,4.0,8.433,0.1,12.333,2023,107,86,False,False,False,True,False
5.0,4.2,8.8,0.0,13.0,2023,107,86,False,False,False,True,False
60.0,4.2,8.6,0.0,12.8,2023,107,86,False,False,False,False,True
7.0,4.2,8.6,0.0,12.8,2023,107,86,False,False,False,False,True
5.0,4.0,8.633,0.0,12.633,2023,107,86,False,False,False,True,False
7.0,4.0,8.733,0.0,12.733,2023,107,86,False,False,False,False,True
101.0,4.0,8.9,0.0,12.9,2023,484,6,False,False,False,False,True
22.0,4.0,8.9,0.0,12.9,2023,484,6,False,False,False,False,True
22.0,3.8,9.0,0.0,12.8,2023,484,6,False,False,False,False,True
10.0,4.0,8.833,0.0,12.833,2023,484,6,False,False,False,False,True
10.0,3.4,8.666,0.0,12.066,2023,484,6,False,False,False,False,True
9.0,4.0,8.666,0.0,12.666,2023,484,6,False,False,False,False,True
9.0,3.8,8.7,0.0,12.5,2023,484,6,False,False,False,False,True
19.0,4.0,8.7,0.0,12.7,2023,484,6,False,False,False,False,True
13.0,4.0,8.533,0.0,12.533,2023,484,6,False,False,False,False,True
13.0,3.8,8.566,0.0,12.366,2023,484,6,False,False,False,False,True
70.0,4.0,8.666,0.0,12.666,2023,484,6,False,False,False,False,True
13.0,4.0,8.666,0.0,12.666,2023,484,6,False,False,False,False,True
13.0,3.4,8.533,0.0,11.933,2023,484,6,False,False,False,False,True
12.0,4.0,8.2,0.0,12.2,2023,484,6,False,False,False,False,True
12.0,3.4,8.7,0.0,12.1,2023,484,6,False,False,False,False,True
4.0,4.0,8.9,0.0,12.9,2023,484,6,False,False,False,True,False
5.0,4.0,8.9,0.0,12.9,2023,484,6,False,False,False,False,True
4.0,3.8,8.9,0.0,12.7,2023,484,6,False,False,False,True,False
5.0,3.4,8.6,0.0,12.0,2023,484,6,False,False,False,False,True
5.0,4.2,8.55,0.0,12.75,2022,333,30,False,False,False,True,False
23.0,4.2,8.6,0.0,12.8,2022,333,30,False,False,False,False,True
5.0,3.6,9.0,0.0,12.6,2022,333,30,False,False,False,True,False
23.0,3.6,9.1,0.0,12.7,2022,333,30,False,False,False,False,True
3.0,4.6,8.9,0.1,13.4,2023,333,30,False,False,False,True,False
4.0,4.6,8.700000000000001,0.0,13.3,2023,333,30,False,False,False,False,True
3.0,3.6,8.950000000000001,0.0,12.55,2023,333,30,False,False,False,True,False
4.0,3.6,8.8,0.0,12.4,2023,333,30,False,False,False,False,True
20.0,5.0,8.8,0.0,13.8,2022,223,60,False,False,False,False,True
9.0,5.0,8.833,0.0,13.833,2023,223,60,True,False,False,False,False
0.0,5.0,8.7,0.0,13.7,2023,223,60,False,True,False,False,False
19.0,5.0,8.9,0.0,13.9,2023,223,60,False,False,False,False,True
5.0,5.0,8.733,0.0,13.733,2023,223,60,False,False,False,False,True
5.0,4.4,7.633,0.3,11.733,2023,223,60,False,False,False,False,True
5.0,5.0,8.933,0.0,13.933,2023,223,60,True,False,False,False,False
8.0,5.0,8.866,0.0,13.866,2023,223,60,False,False,False,False,True
17.0,3.4,8.566,0.0,11.966,2023,266,84,True,False,False,False,False
32.0,3.4,8.6,0.0,12.0,2023,266,84,False,False,False,False,True
114.0,4.2,8.4,0.3,12.3,2022,265,84,False,False,False,False,True
122.0,4.2,8.466,0.0,12.666,2023,265,84,False,False,False,False,True
10.0,4.2,8.166,0.0,12.366,2023,265,84,True,False,False,False,False
32.0,3.8,8.85,0.0,12.65,2022,207,30,False,False,False,False,True
24.0,3.8,8.899999999999999,0.0,12.7,2023,207,30,False,False,False,False,True
105.0,4.2,8.233,0.0,12.433,2022,305,61,False,False,False,False,True
75.0,4.2,8.4,0.3,12.3,2022,305,61,False,False,False,False,True
16.0,4.2,7.433,0.0,11.633,2023,305,61,False,False,False,False,True
16.0,3.4,8.6,0.0,12.0,2023,305,61,False,False,False,False,True
72.0,4.2,8.633,0.0,12.833,2022,656,8,False,False,False,False,True
0.0,5.0,9.1,0.0,14.1,2023,113,88,True,False,False,False,False
51.0,4.2,9.033,0.0,13.233,2023,93,12,False,False,False,False,True
0.0,4.2,9.2,0.0,13.4,2023,93,12,False,True,False,False,False
0.0,4.2,8.9,0.0,13.1,2023,93,12,False,False,True,False,False
5.0,4.2,9.3,0.0,13.5,2023,93,12,False,False,False,False,True
10.0,4.2,8.933,0.0,13.133,2023,93,12,True,False,False,False,False
19.0,3.8,8.7,0.0,12.5,2022,178,91,False,False,False,False,True
19.0,3.2,8.533,0.0,11.733,2022,178,91,False,False,False,False,True
7.0,3.6,8.5,0.0,12.1,2022,178,91,False,False,False,False,True
7.0,3.8,8.05,0.0,11.85,2022,178,91,False,False,False,False,True
116.0,3.2,8.4,0.3,11.3,2022,394,20,False,False,False,False,True
85.0,4.2,8.5,0.0,12.7,2022,437,61,False,False,False,False,True
5.0,4.2,8.7,0.1,12.8,2022,437,61,False,False,False,True,False
5.0,4.2,8.7,0.1,12.8,2022,437,61,False,False,False,True,False
5.0,4.2,8.6,0.0,12.8,2022,437,61,False,False,False,False,True
5.0,4.2,8.6,0.0,12.8,2022,437,61,False,False,False,False,True
5.0,3.4,8.766,0.0,12.166,2022,437,61,False,False,False,False,True
5.0,3.4,8.766,0.0,12.166,2022,437,61,False,False,False,False,True
5.0,3.4,8.8,0.0,12.2,2022,437,61,False,False,False,True,False
5.0,3.4,8.8,0.0,12.2,2022,437,61,False,False,False,True,False
40.0,4.2,8.666,0.0,12.866,2022,437,61,False,False,False,False,True
11.0,4.2,8.95,0.0,13.15,2022,437,61,False,False,False,False,True
11.0,4.2,8.95,0.0,13.15,2022,437,61,False,False,False,False,True
11.0,3.4,8.85,0.0,12.25,2022,437,61,False,False,False,False,True
11.0,3.4,8.85,0.0,12.25,2022,437,61,False,False,False,False,True
127.0,4.2,8.566,0.3,12.466,2023,437,61,False,False,False,False,True
6.0,4.2,8.866,0.0,13.066,2023,437,61,False,False,False,True,False
8.0,4.2,8.8,0.0,13.0,2023,437,61,False,False,False,False,True
6.0,3.4,8.733,0.0,12.133,2023,437,61,False,False,False,True,False
8.0,3.4,8.766,0.0,12.166,2023,437,61,False,False,False,False,True
9.0,4.2,8.766,0.0,12.966,2023,437,61,False,False,False,False,True
9.0,3.4,8.6,0.0,12.0,2023,437,61,False,False,False,False,True
22.0,4.2,8.633,0.1,12.733,2023,437,61,True,False,False,False,False
57.0,4.2,8.733,0.1,12.833,2023,437,61,False,False,False,False,True
72.0,4.2,8.633,0.0,12.833,2022,660,77,False,False,False,False,True
52.0,4.2,8.533,0.0,12.733,2022,660,77,False,False,False,False,True
85.0,4.2,8.8,0.0,13.0,2023,660,77,False,False,False,False,True
112.0,4.2,7.633,0.1,11.733,2023,660,77,False,False,False,False,True
18.0,3.6,8.7,0.0,12.3,2022,337,91,False,False,False,False,True
18.0,3.4,8.633,0.0,12.033,2022,337,91,False,False,False,False,True
64.0,4.2,8.633,0.1,12.733,2023,410,35,False,False,False,False,True
64.0,3.8,8.7,0.0,12.5,2022,53,44,False,False,False,False,True
110.0,3.8,8.266,0.3,11.766,2023,53,44,False,False,False,False,True
9.0,3.8,8.667,0.1,12.367,2023,53,44,False,False,False,False,True
9.0,3.6,8.7,0.0,12.3,2023,53,44,False,False,False,False,True
28.0,4.2,8.65,0.0,12.85,2023,604,12,False,False,False,False,True
0.0,4.2,8.633,0.0,12.833,2023,602,12,False,True,False,False,False
0.0,4.2,8.667,0.0,12.867,2023,602,12,False,False,True,False,False
65.0,4.2,8.3,0.0,12.5,2022,248,86,False,False,False,False,True
0.0,3.2,8.033,0.0,11.233,2023,393,9,False,False,True,False,False
67.0,4.2,8.266,0.0,12.466,2022,112,66,False,False,False,False,True
88.0,3.6,8.566,0.0,12.166,2023,112,66,False,False,False,False,True
88.0,3.4,8.533,0.0,11.933,2022,185,81,False,False,False,False,True
20.0,5.0,7.466,0.3,12.166,2023,344,48,False,False,False,False,True
3.0,4.8,8.833,0.0,13.633,2023,344,48,False,False,False,False,True
3.0,4.8,8.833,0.0,13.633,2023,344,48,False,False,False,False,True
3.0,4.2,9.0,0.0,13.2,2023,344,48,False,False,False,False,True
3.0,4.8,8.833,0.0,13.633,2023,344,48,False,False,False,False,True
3.0,4.2,9.066,0.0,13.266,2023,344,48,False,False,False,False,True
5.0,5.4,8.8,0.0,14.2,2022,384,8,True,False,False,False,False
6.0,5.4,8.866,0.0,14.266,2022,384,8,False,False,False,True,False
15.0,5.4,8.666,0.1,13.966,2022,384,8,False,False,False,False,True
8.0,5.4,8.666,0.1,13.966,2022,384,8,False,False,False,False,True
6.0,4.4,8.8,0.0,13.2,2022,384,8,False,False,False,True,False
8.0,4.4,8.633,0.0,13.033,2022,384,8,False,False,False,False,True
4.0,5.4,8.733,0.0,14.133,2022,384,8,False,False,False,True,False
2.0,5.4,8.8,0.0,14.2,2022,384,8,False,False,False,False,True
5.0,5.4,8.8,0.0,14.2,2022,384,8,False,False,False,False,True
4.0,5.4,8.8,0.0,14.2,2022,384,8,False,True,False,False,False
4.0,4.4,8.633,0.0,13.033,2022,384,8,False,False,False,True,False
5.0,4.4,8.633,0.0,13.033,2022,384,8,False,False,False,False,True
1.0,5.4,8.933,0.0,14.333,2023,384,8,True,False,False,False,False
3.0,5.4,8.733,0.1,14.033,2023,384,8,False,False,False,True,False
4.0,5.4,8.766,0.0,14.166,2023,384,8,False,False,False,False,True
2.0,5.4,8.766,0.0,14.166,2023,384,8,False,False,False,False,True
3.0,4.4,8.733,0.0,13.133,2023,384,8,False,False,False,True,False
2.0,4.4,8.666,0.0,13.066,2023,384,8,False,False,False,False,True
91.0,4.2,8.766,0.0,12.966,2023,506,28,False,False,False,False,True
68.0,4.2,8.6,0.1,12.7,2023,506,28,False,False,False,False,True
