Name,Country,Date,Gender,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Total_Score
Alexa Gabriela GRANDE FRANCO,ESA,2023-05-28,w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,0.0,4.1,7.467,0.0,11.567,11.567
Alexa Gabriela GRANDE FRANCO,ESA,2023-05-28,w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,0.0,3.8,5.233,0.0,9.033,9.033
Alexa Gabriela GRANDE FRANCO,ESA,2023-05-28,w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,0.0,3.2,8.333,0.0,11.533,11.533000000000001
Shanna Kae GRANT,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,15.0,4.0,7.55,0.0,11.55,11.55
Shanna Kae GRANT,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,23.0,3.9,7.9,0.0,11.8,11.8
Shanna Kae GRANT,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,15.0,4.3,7.5,0.0,11.8,11.8
Shanna Kae GRANT,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,40.0,3.6,8.95,0.3,12.25,12.249999999999998
Shanna Kae GRANT,GBR,2023-03-26,w,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,20.0,4.6,7.0,0.0,11.6,11.6
Shanna Kae GRANT,GBR,2023-03-26,w,2023 British Gymnastics Championships,final,"Liverpool, England",FX,4.0,4.8,8.55,0.0,13.35,13.350000000000001
Shanna Kae GRANT,GBR,2023-03-26,w,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,5.0,4.7,8.25,0.0,12.95,12.95
Shanna Kae GRANT,GBR,2023-03-26,w,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,13.0,4.6,7.4,0.0,12.0,12.0
Shanna Kae GRANT,GBR,2023-03-26,w,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,23.0,3.6,9.15,0.0,12.75,12.75
Elina GRAVIN,SWE,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,85.0,4.8,7.133,0.0,11.933,11.933
Elina GRAVIN,SWE,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,81.0,4.3,8.0,0.0,12.3,12.3
Elina GRAVIN,SWE,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,134.0,3.6,8.7,0.0,12.3,12.299999999999999
Elina GRAVIN,SWE,2023-03-04,w,2023 Doha World Cup,qual,"Doha, Qatar",BB,13.0,4.7,7.733,0.1,12.333,12.333
Elina GRAVIN,SWE,2023-03-04,w,2023 Doha World Cup,final,"Doha, Qatar",FX,6.0,4.3,7.933,0.0,12.233,12.233
Elina GRAVIN,SWE,2023-03-04,w,2023 Doha World Cup,qual,"Doha, Qatar",FX,7.0,4.2,8.033,0.0,12.233,12.233
Elina GRAVIN,SWE,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",UB,80.0,3.7,7.433,0.0,11.133,11.133
Olivia GREAVES,USA,2022-08-20,w,2022 U.S. Championships,qual,"Tampa, FL",UB,0.0,5.4,8.2,0.0,13.6,13.6
Olivia GREAVES,USA,2022-08-20,w,2022 U.S. Championships,final,"Tampa, FL",UB,0.0,5.4,8.05,0.0,13.45,13.450000000000001
Magdalena GRYGIEL,POL,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",BB,102.0,4.1,5.3,0.0,9.4,9.399999999999999
Magdalena GRYGIEL,POL,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",FX,93.0,4.1,7.066,0.0,11.166,11.166
Magdalena GRYGIEL,POL,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",UB,85.0,4.1,6.9,0.0,11.0,11.0
Magdalena GRYGIEL,POL,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,80.0,3.6,8.7,0.0,12.3,12.299999999999999
Hildur GUDMUNDSDOTTIR,ISL,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",BB,113.0,4.4,4.6,0.1,8.9,8.9
Hildur GUDMUNDSDOTTIR,ISL,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",FX,37.0,4.3,7.9,0.0,12.2,12.2
Hildur GUDMUNDSDOTTIR,ISL,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",UB,82.0,3.8,7.233,0.0,11.033,11.033
Hildur GUDMUNDSDOTTIR,ISL,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,46.0,4.2,8.8,0.0,13.0,13.0
Hildur Maja GUDMUNDSDOTTIR,ISL,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,128.0,4.1,6.033,0.0,10.133,10.133
Hildur Maja GUDMUNDSDOTTIR,ISL,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,94.0,4.3,7.733,0.0,12.033,12.033
Hildur Maja GUDMUNDSDOTTIR,ISL,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,137.0,2.6,7.233,0.0,9.833,9.833
Hildur Maja GUDMUNDSDOTTIR,ISL,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,124.0,3.6,8.466,0.0,12.066,12.065999999999999
Hildur Maja GUDMUNDSDOTTIR,ISL,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",BB,75.0,4.1,7.166,0.1,11.166,11.166
Hildur Maja GUDMUNDSDOTTIR,ISL,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",FX,59.0,4.2,7.6,0.0,11.8,11.8
Hildur Maja GUDMUNDSDOTTIR,ISL,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",UB,104.0,2.5,7.166,0.0,9.666,9.666
Hildur Maja GUDMUNDSDOTTIR,ISL,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",VT1,94.0,3.2,8.566,0.0,11.766,11.766000000000002
Marina GUEVARA CORNEJO,CRC,2023-05-28,w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,0.0,4.1,7.067,0.0,11.167,11.167
Marina GUEVARA CORNEJO,CRC,2023-05-28,w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,0.0,4.2,7.667,0.0,11.867,11.867
Marina GUEVARA CORNEJO,CRC,2023-05-28,w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,0.0,4.0,7.7,0.0,11.7,11.7
Lucia GUTIERREZ,PHI,,w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,UB,44.0,3.8,4.766,0.0,8.566,8.565999999999999
Lilli HABISREUTINGER,SUI,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",VT1,17.0,4.2,8.8,0.0,13.0,13.0
Lilli HABISREUTINGER,SUI,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",VT2,17.0,4.0,8.566,0.0,12.566,12.566
Lilli Leanne HABISREUTINGER,SUI,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",BB,116.0,4.7,3.966,0.0,8.666,8.666
Lilli Leanne HABISREUTINGER,SUI,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",FX,58.0,4.5,7.366,0.0,11.866,11.866
Lilli Leanne HABISREUTINGER,SUI,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",UB,100.0,4.0,6.066,0.0,10.066,10.065999999999999
Lilli Leanne HABISREUTINGER,SUI,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",VT1,31.0,4.2,8.8,0.0,13.0,13.0
Maddison HAJJAR,CAN,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",BB,17.0,4.5,7.166,0.0,11.666,11.666
Maddison HAJJAR,CAN,2023-05-28,w,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",FX,2.0,4.7,8.133,0.0,12.832999999999998,12.832999999999998
Maddison HAJJAR,CAN,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,3.0,4.7,7.933,0.0,12.633,12.633
Maddison HAJJAR,CAN,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",UB,11.0,4.7,7.066,0.0,11.766,11.766
Maddison HAJJAR,CAN,2023-03-19,w,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,15.0,4.8,7.75,0.0,12.55,12.55
Maddison HAJJAR,CAN,2023-03-19,w,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,18.0,4.7,7.55,0.0,12.25,12.25
Daniela HALOVA,CZE,,w,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",FX,15.0,3.9,6.55,0.0,10.45,10.45
Daniela HALOVA,CZE,,w,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",UB,18.0,2.5,7.85,0.0,10.35,10.35
Daniela HALOVA,CZE,,w,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",VT1,14.0,3.6,8.6,0.0,12.2,12.2
Daniela HALOVA,CZE,,w,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",VT2,14.0,3.2,8.65,0.0,11.85,11.850000000000001
Sabina HALOVA,CZE,,w,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",BB,22.0,4.0,5.6,0.0,9.6,9.6
Sabina HALOVA,CZE,,w,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",UB,17.0,3.8,6.95,0.0,10.75,10.75
Sabina HALOVA,CZE,2023-04-30,w,2023 Cairo World Cup,qual,"Cairo, Egypt",BB,13.0,4.0,7.566,0.0,11.566,11.565999999999999
Sabina HALOVA,CZE,2023-04-30,w,2023 Cairo World Cup,qual,"Cairo, Egypt",UB,27.0,4.2,6.733,0.0,10.933,10.933
Selma HALVORSEN,NOR,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,140.0,4.0,6.1,0.0,10.1,10.1
Selma HALVORSEN,NOR,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,107.0,4.0,7.033,0.0,11.033,11.033000000000001
Selma HALVORSEN,NOR,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,141.0,4.2,7.666,0.3,11.566,11.565999999999999
Selma HALVORSEN,NOR,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,29.0,4.2,7.666,0.3,11.566,11.565999999999999
Selma HALVORSEN,NOR,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT2,29.0,3.4,8.233,0.0,11.633,11.633000000000001
Selma HALVORSEN,NOR,2022-02-27,w,2022 Cottbus World Cup,qual,"Cottbus, Germany",FX,11.0,4.0,7.266,0.0,11.266,11.266
Selma HALVORSEN,NOR,2022-02-27,w,2022 Cottbus World Cup,qual,"Cottbus, Germany",FX,11.0,4.0,7.266,0.0,11.266,11.266
Selma HALVORSEN,NOR,2022-02-27,w,2022 Cottbus World Cup,qual,"Cottbus, Germany",UB,13.0,4.2,7.133,0.0,11.333,11.333
Selma HALVORSEN,NOR,2022-02-27,w,2022 Cottbus World Cup,qual,"Cottbus, Germany",UB,13.0,4.2,7.133,0.0,11.333,11.333
Selma HALVORSEN,NOR,2022-02-27,w,2022 Cottbus World Cup,final,"Cottbus, Germany",VT1,6.0,4.2,8.5,0.0,12.7,12.7
Selma HALVORSEN,NOR,2022-02-27,w,2022 Cottbus World Cup,final,"Cottbus, Germany",VT1,6.0,4.2,8.5,0.0,12.7,12.7
Selma HALVORSEN,NOR,2022-02-27,w,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT1,6.0,4.2,8.466,0.0,12.666,12.666
Selma HALVORSEN,NOR,2022-02-27,w,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT1,6.0,4.2,8.466,0.0,12.666,12.666
Selma HALVORSEN,NOR,2022-02-27,w,2022 Cottbus World Cup,final,"Cottbus, Germany",VT2,6.0,3.4,8.7,0.0,12.1,12.1
Selma HALVORSEN,NOR,2022-02-27,w,2022 Cottbus World Cup,final,"Cottbus, Germany",VT2,6.0,3.4,8.7,0.0,12.1,12.1
Selma HALVORSEN,NOR,2022-02-27,w,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT2,6.0,3.4,8.7,0.0,12.1,12.1
Selma HALVORSEN,NOR,2022-02-27,w,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT2,6.0,3.4,8.7,0.0,12.1,12.1
Selma HALVORSEN,NOR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",BB,27.0,4.2,5.8,0.1,9.9,9.9
Selma HALVORSEN,NOR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",BB,27.0,4.2,5.8,0.1,9.9,9.9
Selma HALVORSEN,NOR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",FX,22.0,3.9,7.333,0.0,11.233,11.233
Selma HALVORSEN,NOR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",FX,22.0,3.9,7.333,0.0,11.233,11.233
Selma HALVORSEN,NOR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",UB,14.0,4.1,7.6,0.0,11.7,11.7
Selma HALVORSEN,NOR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",UB,14.0,4.1,7.6,0.0,11.7,11.7
Selma HALVORSEN,NOR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",VT1,12.0,4.2,8.433,0.0,12.633,12.633
Selma HALVORSEN,NOR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",VT1,12.0,4.2,8.433,0.0,12.633,12.633
Selma HALVORSEN,NOR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",VT2,12.0,3.4,8.6,0.0,12.0,12.0
Selma HALVORSEN,NOR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",VT2,12.0,3.4,8.6,0.0,12.0,12.0
Salma HAMED,QAT,,w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,BB,48.0,3.5,4.233,0.0,7.733,7.733
Salma HAMED,QAT,,w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,FX,48.0,2.7,5.933,0.0,8.633,8.633
Salma HAMED,QAT,,w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,VT1,21.0,3.2,8.233,0.0,11.433,11.433
Salma HAMED,QAT,,w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,VT2,21.0,3.6,7.633,0.3,10.933,10.933
Sihem HAMIDI,ALG,2022-03-05,w,2022 Doha World Cup,final,"Doha, Qatar",VT1,7.0,3.6,8.5,0.0,12.1,12.1
Sihem HAMIDI,ALG,2022-03-05,w,2022 Doha World Cup,qual,"Doha, Qatar",VT1,7.0,3.6,8.533,0.0,12.133,12.133
Sihem HAMIDI,ALG,2022-03-05,w,2022 Doha World Cup,final,"Doha, Qatar",VT2,7.0,3.4,8.6,0.0,12.0,12.0
Sihem HAMIDI,ALG,2022-03-05,w,2022 Doha World Cup,qual,"Doha, Qatar",VT2,7.0,3.4,7.666,0.0,11.066,11.066
Sihem HAMIDI,ALG,2023-04-30,w,2023 Cairo World Cup,qual,"Cairo, Egypt",BB,35.0,3.7,5.833,0.0,9.533,9.533000000000001
Sihem HAMIDI,ALG,2023-04-30,w,2023 Cairo World Cup,qual,"Cairo, Egypt",VT1,17.0,3.8,8.533,0.0,12.333,12.332999999999998
Sihem HAMIDI,ALG,2023-04-30,w,2023 Cairo World Cup,qual,"Cairo, Egypt",VT2,17.0,3.4,8.466,0.0,11.866,11.866
Gudrun HARDARDOTTIR,ISL,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",BB,67.0,4.4,6.933,0.0,11.333,11.333
Gudrun HARDARDOTTIR,ISL,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",UB,99.0,3.9,6.2,0.0,10.1,10.1
Ameera HARIADI,INA,,w,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,32.0,4.4,6.4,0.0,10.8,10.8
Ameera HARIADI,INA,,w,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,24.0,3.6,7.567,0.0,11.167,11.167
Ameera HARIADI,INA,,w,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,29.0,3.3,6.367,0.0,9.667,9.667
Ameera HARIADI,INA,,w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,BB,28.0,4.3,6.9,0.0,11.2,11.2
Ameera HARIADI,INA,,w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,FX,29.0,4.4,7.633,0.4,11.633,11.633000000000001
Ameera HARIADI,INA,,w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,UB,15.0,4.0,8.1,0.0,12.1,12.1
Ameera HARIADI,INA,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,138.0,4.1,6.433,0.0,10.533,10.533
Ameera HARIADI,INA,2023-03-12,w,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,38.0,4.4,5.966,0.0,10.366,10.366
Ameera HARIADI,INA,2023-03-12,w,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,31.0,4.3,6.933,0.1,11.133,11.133000000000001
Ameera HARIADI,INA,2023-03-12,w,2023 Baku World Cup,qual,"Baku, Azerbaijan",UB,22.0,3.9,7.4,0.0,11.3,11.3
Ameera HARIADI,INA,2023-03-12,w,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT1,20.0,3.6,7.866,0.3,11.166,11.165999999999999
Ameera HARIADI,INA,2023-03-12,w,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT2,20.0,3.2,8.566,0.0,11.766,11.766000000000002
Ameera HARIADI,INA,2023-04-30,w,2023 Cairo World Cup,qual,"Cairo, Egypt",BB,19.0,4.3,6.733,0.0,11.033,11.033
Ameera HARIADI,INA,2023-04-30,w,2023 Cairo World Cup,qual,"Cairo, Egypt",FX,19.0,4.3,7.166,0.0,11.466,11.466000000000001
Ameera HARIADI,INA,2023-04-30,w,2023 Cairo World Cup,qual,"Cairo, Egypt",UB,17.0,4.1,7.6,0.0,11.7,11.7
Ameera HARIADI,INA,2023-04-30,w,2023 Cairo World Cup,qual,"Cairo, Egypt",VT1,15.0,4.2,8.7,0.0,12.9,12.899999999999999
Ameera HARIADI,INA,2023-04-30,w,2023 Cairo World Cup,qual,"Cairo, Egypt",VT2,15.0,3.2,8.466,0.0,11.666,11.666
Daria Angelina HARTMANN,SUI,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",BB,9.0,4.6,7.633,0.0,12.233,12.233
Daria Angelina HARTMANN,SUI,2023-05-28,w,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",FX,8.0,4.6,7.5,0.1,12.0,12.0
Daria Angelina HARTMANN,SUI,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,6.0,4.5,7.6,0.0,12.1,12.1
Daria Angelina HARTMANN,SUI,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT1,8.0,3.6,8.8,0.0,12.4,12.4
Daria Angelina HARTMANN,SUI,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT2,8.0,3.4,8.766,0.0,12.166,12.166
Charlotte HASLER,GBR,2023-03-26,w,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,37.0,4.2,5.95,0.0,10.15,10.15
Charlotte HASLER,GBR,2023-03-26,w,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,36.0,4.3,6.3,0.0,10.6,10.6
Charlotte HASLER,GBR,2023-03-26,w,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,45.0,2.0,6.6,0.0,8.6,8.6
Charlotte HASLER,GBR,2023-03-26,w,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,39.0,3.2,8.4,0.1,11.5,11.500000000000002
Nisrine HASSANAINE,MAR,2022-03-05,w,2022 Doha World Cup,qual,"Doha, Qatar",FX,12.0,4.0,6.3,0.0,10.3,10.3
Nisrine HASSANAINE,MAR,2022-03-05,w,2022 Doha World Cup,final,"Doha, Qatar",VT1,8.0,3.6,8.266,0.0,11.866,11.866
Nisrine HASSANAINE,MAR,2022-03-05,w,2022 Doha World Cup,qual,"Doha, Qatar",VT1,8.0,3.6,8.0,0.0,11.6,11.6
Nisrine HASSANAINE,MAR,2022-03-05,w,2022 Doha World Cup,final,"Doha, Qatar",VT2,8.0,3.2,7.5,0.1,10.6,10.6
Nisrine HASSANAINE,MAR,2022-03-05,w,2022 Doha World Cup,qual,"Doha, Qatar",VT2,8.0,3.2,8.2,0.0,11.4,11.399999999999999
Chiaki HATAKEDA,JPN,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",BB,17.0,5.3,7.833,0.0,13.133,13.133
Chiaki HATAKEDA,JPN,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,26.0,5.3,7.866,0.0,13.166,13.166
Chiaki HATAKEDA,JPN,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",FX,18.0,5.2,7.4,0.0,12.6,12.600000000000001
Chiaki HATAKEDA,JPN,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,57.0,5.3,7.3,0.0,12.6,12.6
Chiaki HATAKEDA,JPN,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",FX,0.0,5.3,7.566,0.0,12.866,12.866
Chiaki HATAKEDA,JPN,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",UB,14.0,5.3,7.866,0.0,13.166,13.166
Chiaki HATAKEDA,JPN,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,43.0,5.3,7.633,0.0,12.933,12.933
Chiaki HATAKEDA,JPN,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",UB,0.0,5.3,7.566,0.0,12.866,12.866
Chiaki HATAKEDA,JPN,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",VT,20.0,4.6,8.666,0.3,12.966,12.966
Chiaki HATAKEDA,JPN,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",VT,0.0,4.6,7.5,0.3,11.8,11.799999999999999
Chiaki HATAKEDA,JPN,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,31.0,4.6,8.9,0.0,13.5,13.5
Chiaki HATAKEDA,JPN,2023-03-04,w,2023 Doha World Cup,final,"Doha, Qatar",BB,5.0,5.3,7.633,0.0,12.933,12.933
Chiaki HATAKEDA,JPN,2023-03-04,w,2023 Doha World Cup,qual,"Doha, Qatar",BB,4.0,5.3,7.666,0.0,12.966,12.966000000000001
Chiaki HATAKEDA,JPN,2023-03-04,w,2023 Doha World Cup,final,"Doha, Qatar",FX,2.0,5.1,7.8,0.0,12.9,12.899999999999999
Chiaki HATAKEDA,JPN,2023-03-04,w,2023 Doha World Cup,qual,"Doha, Qatar",FX,3.0,5.1,7.666,0.0,12.766,12.766
Chiaki HATAKEDA,JPN,2023-08-05,w,2023 FISU World University Games,qual,"Chengdu, China",BB,13.0,5.2,7.1,0.0,12.3,12.3
Chiaki HATAKEDA,JPN,2023-08-05,w,2023 FISU World University Games,qual,"Chengdu, China",FX,5.0,5.1,7.866,0.0,12.966,12.966
Chiaki HATAKEDA,JPN,2023-08-05,w,2023 FISU World University Games,qual,"Chengdu, China",UB,17.0,5.3,6.8,0.0,12.1,12.1
Chiaki HATAKEDA,JPN,2023-08-05,w,2023 FISU World University Games,qual,"Chengdu, China",VT1,4.0,4.6,8.966,0.0,13.566,13.565999999999999
Ada HAUTALA,FIN,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,74.0,5.0,6.566,0.0,11.566,11.565999999999999
Ada HAUTALA,FIN,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,37.0,5.0,7.9,0.0,12.9,12.9
Ada HAUTALA,FIN,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,67.0,4.9,7.6,0.0,12.5,12.5
Ada HAUTALA,FIN,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,83.0,4.2,8.533,0.0,12.733,12.733
Ada HAUTALA,FIN,,w,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",BB,17.0,5.0,5.5,0.0,10.5,10.5
Ada HAUTALA,FIN,,w,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",FX,10.0,4.6,7.4,0.3,11.7,11.7
Ada HAUTALA,FIN,,w,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",UB,19.0,4.7,5.4,0.0,10.1,10.100000000000001
Ada HAUTALA,FIN,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",BB,102.0,4.8,4.9,0.0,9.7,9.7
Ada HAUTALA,FIN,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",FX,45.0,4.4,7.7,0.0,12.1,12.100000000000001
Ada HAUTALA,FIN,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",UB,34.0,4.9,7.733,0.0,12.633,12.633
Ada HAUTALA,FIN,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",VT1,52.0,4.2,8.533,0.0,12.733,12.733
Ada HAUTALA,FIN,2022-10-02,w,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",BB,4.0,5.0,7.5,0.0,12.5,12.5
Ada HAUTALA,FIN,2022-10-02,w,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",BB,7.0,5.0,6.566,0.0,11.566,11.565999999999999
Ada HAUTALA,FIN,2022-10-02,w,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",FX,4.0,5.0,7.766,0.0,12.766,12.766
Ada HAUTALA,FIN,2022-10-02,w,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",FX,7.0,4.8,7.766,0.3,12.266,12.265999999999998
Ada HAUTALA,FIN,2022-10-02,w,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",UB,17.0,3.8,5.8,0.0,9.6,9.6
Ada HAUTALA,FIN,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,62.0,4.9,7.366,0.0,12.266,12.266
Ada HAUTALA,FIN,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,101.0,4.6,7.366,0.0,11.966,11.966
