Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_AAfinal,round_AAqual,round_TeamFinal,round_TeamQual,round_final,round_qual
3.0,5.6,9.4,0.0,15.0,2023,266,33,False,False,False,False,False,True
7.0,5.6,7.933,0.3,13.233,2023,266,33,False,False,False,False,True,False
3.0,5.6,9.1,0.0,14.7,2023,266,33,False,False,False,False,False,True
1.0,5.6,9.033,0.0,14.633,2023,266,33,False,False,False,False,True,False
1.0,5.6,9.25,0.0,14.85,2023,266,33,False,False,False,False,False,True
1.0,5.6,9.5,0.0,15.1,2023,266,33,False,False,False,False,True,False
1.0,5.6,9.4,0.0,15.0,2023,266,33,False,False,False,False,False,True
14.0,6.0,8.266,0.1,14.166,2022,64,93,True,False,False,False,False,False
0.0,6.0,8.633,0.1,14.533,2022,64,93,False,False,True,False,False,False
22.0,6.0,8.533,0.1,14.433,2022,64,93,False,False,False,False,False,True
15.0,6.0,8.533,0.1,14.433,2022,64,93,False,False,False,False,False,True
15.0,6.0,7.666,0.1,13.566,2022,64,93,False,False,False,False,False,True
0.0,6.0,8.85,0.0,14.85,2022,64,93,False,False,False,False,False,True
0.0,6.0,9.05,0.0,15.05,2022,64,93,False,False,False,False,True,False
1.0,6.0,8.9,0.0,14.9,2022,64,93,True,False,False,False,False,False
20.0,6.0,8.166,0.3,13.866,2023,64,93,True,False,False,False,False,False
0.0,6.0,9.1,0.0,15.1,2023,64,93,False,False,True,False,False,False
6.0,6.0,8.866,0.1,14.766,2023,64,93,False,False,False,False,False,True
7.0,6.0,8.866,0.1,14.766,2023,64,93,False,False,False,False,False,True
7.0,5.2,9.066,0.0,14.266,2023,64,93,False,False,False,False,False,True
1.0,6.0,9.1,0.1,15.0,2023,64,93,True,False,False,False,False,False
0.0,6.0,8.85,0.1,14.75,2023,64,93,False,False,False,False,False,True
0.0,6.0,8.5,0.1,14.4,2023,64,93,False,False,False,False,True,False
0.0,6.0,8.35,0.3,14.05,2023,64,93,True,False,False,False,False,False
4.0,6.0,7.766,0.3,13.466,2023,64,93,False,False,False,False,True,False
2.0,6.0,9.45,0.0,15.45,2023,64,93,False,False,False,False,False,True
4.0,5.2,9.033,0.1,14.133,2023,64,93,False,False,False,False,True,False
2.0,5.2,9.1,0.0,14.3,2023,64,93,False,False,False,False,False,True
15.0,5.2,8.75,0.0,13.95,2022,250,33,False,False,False,False,False,True
15.0,4.8,7.9,0.3,12.4,2022,250,33,False,False,False,False,False,True
71.0,4.8,8.9,0.0,13.7,2023,503,46,False,False,False,False,False,True
43.0,4.8,8.933,0.1,13.633,2023,105,37,False,False,False,False,False,True
38.0,5.6,8.733,0.0,14.333,2023,263,60,False,False,False,False,False,True
20.0,5.6,8.733,0.0,14.333,2023,263,60,False,False,False,False,False,True
20.0,5.2,7.866,0.0,13.066,2023,263,60,False,False,False,False,False,True
34.0,5.2,8.933,0.0,14.133,2023,485,37,False,False,False,False,False,True
17.0,5.2,9.25,0.0,14.45,2023,485,35,False,False,False,False,False,True
64.0,4.8,8.933,0.0,13.733,2023,53,82,False,False,False,False,False,True
40.0,5.2,8.966,0.0,14.166,2022,158,11,False,False,False,False,False,True
29.0,5.2,9.166,0.1,14.266,2022,158,11,False,False,False,False,False,True
59.0,4.8,9.0,0.0,13.8,2023,438,65,False,False,False,False,False,True
17.0,4.0,9.3,0.0,13.3,2022,283,31,False,False,False,False,False,True
17.0,4.4,8.85,0.1,13.15,2022,283,31,False,False,False,False,False,True
0.0,4.8,8.95,0.0,13.75,2022,210,93,False,False,False,False,False,True
0.0,4.8,8.4,0.3,12.9,2022,210,93,False,False,False,False,True,False
21.0,4.8,8.85,0.0,13.65,2023,210,93,True,False,False,False,False,False
33.0,4.8,8.4,0.0,13.2,2022,210,93,True,False,False,False,False,False
57.0,4.4,8.7,0.0,13.1,2023,210,93,True,False,False,False,False,False
0.0,3.2,8.5,0.0,11.7,2023,210,93,True,False,False,False,False,False
66.0,4.8,8.933,0.0,13.733,2022,380,87,False,False,False,False,False,True
120.0,4.8,7.8,0.3,12.3,2023,380,87,False,False,False,False,False,True
107.0,4.0,9.033,0.0,13.033,2023,431,87,False,False,False,False,False,True
109.0,4.8,8.733,0.0,13.533,2023,517,38,False,False,False,False,False,True
43.0,4.8,9.166,0.0,13.966,2023,517,38,False,False,False,False,False,True
5.0,4.4,9.15,0.0,13.55,2023,190,48,False,False,False,False,False,True
4.0,4.4,9.3,0.0,13.7,2023,190,48,False,False,False,False,True,False
4.0,4.0,9.45,0.0,13.45,2023,190,48,False,False,False,False,True,False
5.0,4.0,9.3,0.0,13.3,2023,190,48,False,False,False,False,False,True
9.0,4.8,8.95,0.1,13.65,2023,190,48,False,False,False,False,False,True
9.0,4.0,9.45,0.1,13.35,2023,190,48,False,False,False,False,False,True
40.0,4.4,9.0,0.0,13.4,2023,190,48,False,False,False,False,False,True
77.0,4.8,7.833,0.3,12.332999999999998,2023,479,21,False,False,False,False,False,True
11.0,5.2,9.1,0.1,14.2,2023,399,94,False,False,False,False,False,True
11.0,4.8,9.1,0.1,13.8,2023,399,94,False,False,False,False,False,True
105.0,4.8,7.866,0.3,12.366,2022,57,23,False,False,False,False,False,True
4.0,5.6,9.2,0.0,14.8,2022,308,33,True,False,False,False,False,False
0.0,6.0,8.033,0.3,13.733,2022,308,33,False,False,True,False,False,False
10.0,5.6,9.1,0.1,14.6,2022,308,33,False,False,False,False,False,True
13.0,5.6,9.1,0.1,14.6,2022,308,33,False,False,False,False,False,True
13.0,6.0,7.966,0.3,13.666,2022,308,33,False,False,False,False,False,True
7.0,5.6,9.3,0.0,14.9,2022,308,33,False,False,False,False,True,False
2.0,5.6,9.066,0.0,14.666,2022,308,33,False,False,False,False,False,True
2.0,5.6,9.133,0.0,14.733,2022,308,33,False,False,False,False,False,True
7.0,5.2,7.9,0.0,13.1,2022,308,33,False,False,False,False,True,False
1.0,5.6,9.133,0.1,14.633,2022,308,33,False,False,False,False,True,False
1.0,5.6,9.25,0.1,14.75,2022,308,33,False,False,False,False,False,True
1.0,5.6,9.066,0.0,14.666,2022,308,33,False,False,False,False,True,False
1.0,5.6,9.15,0.0,14.75,2022,308,33,False,False,False,False,False,True
1.0,5.6,9.166,0.0,14.766,2022,308,33,False,False,False,False,True,False
4.0,5.6,9.233,0.0,14.833,2022,308,33,False,False,False,False,False,True
7.0,5.6,9.233,0.0,14.833,2022,308,33,False,False,False,False,False,True
2.0,6.0,9.2,0.0,15.2,2022,308,33,False,False,True,False,False,False
1.0,6.0,9.2,0.0,15.2,2022,308,33,False,False,False,False,True,False
7.0,6.0,8.033,0.0,14.033,2022,308,33,False,False,False,False,False,True
1.0,6.0,9.433,0.0,15.433,2023,308,33,True,False,False,False,False,False
0.0,6.0,9.4,0.0,15.4,2023,308,33,False,False,True,False,False,False
1.0,6.0,9.4,0.0,15.4,2023,308,33,False,False,False,False,True,False
78.0,6.0,8.0,0.0,14.0,2023,308,33,False,False,False,False,False,True
8.0,6.0,8.0,0.0,14.0,2023,308,33,False,False,False,False,False,True
1.0,5.6,9.1,0.0,14.7,2023,308,33,False,False,False,False,True,False
8.0,5.6,9.333,0.0,14.933,2023,308,33,False,False,False,False,False,True
1.0,5.6,9.2,0.0,14.8,2023,308,33,False,False,False,False,True,False
1.0,5.6,9.3,0.0,14.9,2023,308,33,False,False,False,False,False,True
1.0,6.0,9.55,0.0,15.55,2023,308,33,False,False,False,False,True,False
1.0,5.6,9.2,0.0,14.8,2023,308,33,False,False,False,False,False,True
1.0,6.0,9.266,0.0,15.266,2023,308,33,True,False,False,False,False,False
2.0,6.0,9.3,0.1,15.2,2023,308,33,False,False,False,False,True,False
4.0,6.0,8.766,0.0,14.766,2023,308,33,False,False,False,False,False,True
2.0,6.0,8.766,0.0,14.766,2023,308,33,False,False,False,False,False,True
2.0,5.6,9.233,0.0,14.833,2023,308,33,False,False,False,False,True,False
2.0,5.6,9.4,0.0,15.0,2023,308,33,False,False,False,False,False,True
1.0,6.0,9.3,0.0,15.3,2022,308,28,True,False,False,False,False,False
0.0,5.6,9.15,0.0,14.75,2022,308,28,False,True,False,False,False,False
1.0,6.0,9.3,0.1,15.2,2022,308,28,False,False,False,False,True,False
1.0,6.0,9.2,0.0,15.2,2022,308,28,False,False,False,False,False,True
13.0,5.2,8.95,0.0,14.15,2023,477,93,True,False,False,False,False,False
30.0,5.2,8.15,0.0,13.35,2022,477,93,True,False,False,False,False,False
31.0,5.2,8.9,0.3,13.8,2023,477,93,True,False,False,False,False,False
0.0,5.2,8.5,0.1,13.6,2023,477,93,False,False,False,False,False,True
0.0,5.2,8.8,0.0,14.0,2023,477,93,False,False,False,False,True,False
0.0,5.2,7.9,0.1,13.0,2023,477,93,True,False,False,False,False,False
17.0,4.8,8.666,0.0,13.466,2023,370,1,True,False,False,False,False,False
0.0,4.8,8.8,0.0,13.6,2023,369,1,False,False,False,True,False,False
63.0,4.8,8.5,0.1,13.2,2023,369,1,False,False,False,False,False,True
7.0,4.0,8.7,0.0,12.7,2023,443,40,False,False,False,False,False,True
7.0,4.8,8.85,0.0,13.65,2023,443,40,False,False,False,False,False,True
8.0,5.2,8.85,0.0,14.05,2023,443,40,False,False,False,False,True,False
15.0,4.0,9.15,0.0,13.15,2023,443,40,False,False,False,False,False,True
15.0,5.2,8.15,0.3,13.05,2023,443,40,False,False,False,False,False,True
15.0,5.2,7.866,0.3,12.766,2023,443,40,False,False,False,False,False,True
15.0,4.0,8.933,0.0,12.933,2023,443,40,False,False,False,False,False,True
5.0,5.2,9.4,0.1,14.5,2022,164,17,False,False,False,False,False,True
7.0,5.2,8.2,0.3,13.1,2022,164,17,False,False,False,False,True,False
7.0,5.6,7.9,0.1,13.4,2022,164,17,False,False,False,False,True,False
5.0,5.2,8.15,0.0,13.35,2022,164,17,False,False,False,False,False,True
7.0,5.2,8.8,0.3,13.7,2023,164,17,True,False,False,False,False,False
10.0,5.2,8.9,0.3,13.8,2023,164,17,False,False,False,False,False,True
26.0,5.2,8.0,0.0,13.2,2023,549,30,False,False,False,False,False,True
26.0,4.4,9.266,0.0,13.666,2023,549,30,False,False,False,False,False,True
91.0,5.6,8.1,0.3,13.4,2023,549,30,False,False,False,False,False,True
17.0,5.6,8.1,0.3,13.4,2023,549,30,False,False,False,False,False,True
17.0,5.2,9.2,0.0,14.4,2023,549,30,False,False,False,False,False,True
11.0,5.2,7.95,0.3,12.85,2023,549,30,False,False,False,False,False,True
11.0,5.2,8.9,0.1,14.000000000000002,2023,549,30,False,False,False,False,False,True
44.0,5.2,9.066,0.0,14.266,2023,165,17,False,False,False,False,False,True
11.0,5.2,8.933,0.3,13.833,2023,165,17,True,False,False,False,False,False
0.0,5.2,9.167,0.0,14.367,2023,163,17,False,False,True,False,False,False
0.0,5.2,8.967,0.1,14.067,2023,163,17,False,False,False,True,False,False
6.0,5.2,8.833,0.0,14.033,2023,550,30,False,False,False,False,True,False
13.0,5.2,9.166,0.0,14.366,2023,550,30,False,False,False,False,False,True
5.0,5.2,9.166,0.0,14.366,2023,550,30,False,False,False,False,False,True
6.0,5.2,8.566,0.0,13.766000000000002,2023,550,30,False,False,False,False,True,False
5.0,5.2,8.933,0.0,14.133,2023,550,30,False,False,False,False,False,True
6.0,5.2,8.0,0.0,13.2,2023,550,30,False,False,False,False,True,False
7.0,5.2,9.1,0.0,14.3,2023,550,30,False,False,False,False,False,True
6.0,5.2,9.033,0.0,14.233,2023,550,30,False,False,False,False,True,False
7.0,5.2,8.4,0.0,13.6,2023,550,30,False,False,False,False,False,True
16.0,4.8,9.066,0.1,13.766,2022,288,36,False,False,False,False,False,True
16.0,4.4,9.366,0.0,13.766,2022,288,36,False,False,False,False,False,True
15.0,4.8,9.1,0.3,13.6,2022,288,36,False,False,False,False,False,True
15.0,4.4,8.333,0.1,12.633,2022,288,36,False,False,False,False,False,True
44.0,4.8,9.2,0.0,14.0,2022,288,36,False,False,False,False,False,True
27.0,4.8,8.466,0.1,13.166,2023,288,36,False,False,False,False,False,True
27.0,4.4,8.6,0.0,13.0,2023,288,36,False,False,False,False,False,True
16.0,4.8,9.0,0.0,13.8,2023,288,36,False,False,False,False,False,True
16.0,4.4,9.2,0.0,13.6,2023,288,36,False,False,False,False,False,True
27.0,4.0,9.0,0.0,13.0,2023,309,33,False,False,False,False,False,True
13.0,4.8,9.2,0.0,14.0,2022,655,33,False,False,False,False,False,True
4.0,5.2,9.3,0.0,14.5,2023,655,33,False,False,False,False,True,False
6.0,5.2,9.15,0.0,14.35,2023,655,33,False,False,False,False,False,True
4.0,5.2,8.8,0.0,14.0,2023,655,33,False,False,False,False,True,False
6.0,5.2,8.35,0.1,13.45,2023,655,33,False,False,False,False,False,True
4.0,5.2,9.4,0.0,14.6,2022,552,93,False,False,False,False,True,False
5.0,5.2,9.3,0.1,14.4,2022,552,93,False,False,False,False,False,True
5.0,4.8,9.266,0.0,14.066,2022,552,93,False,False,False,False,False,True
4.0,4.8,9.433,0.0,14.233,2022,552,93,False,False,False,False,True,False
0.0,5.6,8.9,0.1,14.4,2023,552,93,False,False,True,False,False,False
5.0,5.6,9.1,0.1,14.6,2023,552,93,False,False,False,False,True,False
3.0,5.6,9.266,0.0,14.866,2023,552,93,False,False,False,False,False,True
5.0,5.6,9.266,0.0,14.866,2023,552,93,False,False,False,False,False,True
5.0,5.2,9.3,0.0,14.5,2023,552,93,False,False,False,False,True,False
5.0,5.2,9.266,0.0,14.466,2023,552,93,False,False,False,False,False,True
3.0,5.6,9.3,0.0,14.9,2023,552,93,True,False,False,False,False,False
0.0,5.2,9.4,0.0,14.6,2023,552,93,False,False,False,False,False,True
0.0,5.2,9.15,0.3,14.05,2023,552,93,False,False,False,False,True,False
22.0,5.2,9.2,0.0,14.4,2023,672,94,False,False,False,False,False,True
54.0,4.8,9.1,0.0,13.9,2022,119,12,False,False,False,False,False,True
138.0,4.4,7.7,0.3,11.8,2023,533,22,False,False,False,False,False,True
28.0,4.4,7.7,0.3,11.8,2023,533,22,False,False,False,False,False,True
28.0,5.2,9.133,0.3,14.033,2023,533,22,False,False,False,False,False,True
21.0,5.2,7.966,0.0,13.166,2023,533,22,False,False,False,False,False,True
21.0,5.2,9.033,0.0,14.233,2023,533,22,False,False,False,False,False,True
3.0,5.2,9.166,0.1,14.266,2023,533,22,False,False,False,False,True,False
3.0,5.2,9.2,0.1,14.3,2023,533,22,False,False,False,False,False,True
3.0,5.2,9.2,0.0,14.4,2023,533,22,False,False,False,False,True,False
3.0,5.2,9.4,0.0,14.6,2023,533,22,False,False,False,False,False,True
13.0,5.2,8.933,0.1,14.033,2023,533,22,False,False,False,False,False,True
13.0,5.2,8.866,0.0,14.066,2023,533,22,False,False,False,False,False,True
10.0,5.2,9.0,0.3,13.9,2023,533,22,False,False,False,False,False,True
10.0,5.2,9.033,0.1,14.133,2023,533,22,False,False,False,False,False,True
13.0,5.2,9.233,0.0,14.433,2023,533,22,False,False,False,False,False,True
9.0,5.2,9.233,0.0,14.433,2023,533,22,False,False,False,False,False,True
9.0,5.2,9.1,0.0,14.3,2023,533,22,False,False,False,False,False,True
58.0,4.0,9.333,0.0,13.333,2023,568,94,False,False,False,False,False,True
14.0,4.0,9.3,0.0,13.3,2023,568,94,True,False,False,False,False,False
73.0,5.2,7.866,0.3,12.765999999999998,2023,273,55,False,False,False,False,False,True
125.0,4.0,8.666,0.0,12.666,2022,54,38,False,False,False,False,False,True
94.0,4.0,8.933,0.0,12.933,2022,54,38,False,False,False,False,False,True
111.0,4.0,8.966,0.0,12.966,2023,54,38,False,False,False,False,False,True
73.0,4.4,9.066,0.0,13.466,2022,645,31,False,False,False,False,False,True
62.0,4.4,8.866,0.0,13.266,2023,646,31,False,False,False,False,False,True
21.0,4.4,8.866,0.0,13.266,2023,646,31,False,False,False,False,False,True
21.0,4.0,9.0,0.0,13.0,2023,646,31,False,False,False,False,False,True
0.0,4.0,9.2,0.0,13.2,2023,26,93,False,False,False,False,False,True
0.0,4.0,8.9,0.3,12.6,2023,26,93,False,False,False,False,True,False
64.0,4.8,9.0,0.0,13.8,2022,81,41,False,False,False,False,False,True
19.0,4.4,7.65,0.0,12.05,2023,81,41,False,False,False,False,False,True
19.0,4.0,8.7,0.0,12.7,2023,81,41,False,False,False,False,False,True
53.0,4.8,9.1,0.0,13.9,2022,81,41,False,False,False,False,False,True
19.0,4.8,9.066,0.0,13.866,2022,81,41,False,False,True,False,False,False
21.0,4.8,8.9,0.0,13.7,2022,81,41,False,False,False,False,False,True
21.0,2.8,9.3,0.0,12.1,2022,81,41,False,False,False,False,False,True
37.0,5.2,9.1,0.1,14.2,2022,484,54,False,False,False,False,False,True
4.0,5.2,9.133,0.0,14.333,2023,484,54,False,False,False,False,False,True
4.0,5.2,8.967,0.0,14.167,2023,484,54,False,False,False,False,False,True
4.0,5.2,9.233,0.0,14.433,2022,484,54,False,False,False,False,False,True
4.0,5.2,9.3,0.1,14.4,2022,484,54,False,False,False,False,True,False
4.0,5.2,9.233,0.0,14.433,2022,484,54,False,False,False,False,False,True
4.0,5.2,9.2,0.0,14.4,2022,484,54,False,False,False,False,True,False
4.0,5.2,9.3,0.0,14.5,2022,484,54,False,False,False,False,True,False
6.0,5.2,8.9,0.0,14.1,2022,484,54,False,False,False,False,False,True
4.0,5.2,9.3,0.0,14.5,2022,484,54,False,False,False,False,True,False
6.0,5.2,9.1,0.0,14.3,2022,484,54,False,False,False,False,False,True
10.0,5.2,9.133,0.1,14.233,2023,484,54,True,False,False,False,False,False
11.0,5.2,9.366,0.0,14.566,2023,484,54,False,False,False,False,False,True
9.0,5.2,9.066,0.1,14.166,2023,484,54,True,False,False,False,False,False
3.0,5.6,8.733,0.1,14.233,2023,484,54,False,False,False,False,True,False
15.0,5.2,9.133,0.1,14.233,2023,484,54,False,False,False,False,False,True
8.0,5.2,9.133,0.1,14.233,2023,484,54,False,False,False,False,False,True
3.0,5.2,9.3,0.0,14.5,2023,484,54,False,False,False,False,True,False
8.0,5.2,8.333,0.0,13.533,2023,484,54,False,False,False,False,False,True
34.0,4.8,9.333,0.0,14.133,2022,305,67,False,False,False,False,False,True
46.0,4.8,9.133,0.0,13.933,2023,305,67,False,False,False,False,False,True
10.0,5.2,9.1,0.1,14.2,2022,554,33,False,False,False,False,False,True
17.0,5.2,8.95,0.0,14.15,2023,554,33,False,False,False,False,False,True
3.0,5.2,9.1,0.0,14.3,2022,554,79,True,False,False,False,False,False
0.0,5.2,8.85,0.1,13.95,2022,554,79,False,True,False,False,False,False
52.0,5.2,7.5,0.3,12.4,2023,554,33,False,False,False,False,False,True
0.0,5.2,8.6,0.1,13.7,2022,361,93,False,False,False,False,False,True
0.0,5.2,8.75,0.1,13.85,2022,361,93,False,False,False,False,True,False
24.0,5.2,8.35,0.0,13.55,2023,361,93,True,False,False,False,False,False
0.0,5.2,8.5,0.0,13.7,2023,361,93,True,False,False,False,False,False
1.0,5.6,9.133,0.0,14.733,2023,358,93,True,False,False,False,False,False
30.0,5.6,8.633,0.3,13.932999999999998,2023,358,93,False,False,False,False,False,True
130.0,4.8,7.6,0.1,12.3,2022,22,31,False,False,False,False,False,True
26.0,4.8,7.6,0.1,12.3,2022,22,31,False,False,False,False,False,True
26.0,5.2,8.1,0.3,13.0,2022,22,31,False,False,False,False,False,True
11.0,5.2,9.033,0.0,14.233,2022,22,31,False,False,False,False,False,True
11.0,5.2,8.533,0.0,13.733,2022,22,31,False,False,False,False,False,True
11.0,5.2,7.85,0.1,12.95,2022,22,31,False,False,False,False,False,True
11.0,5.2,8.7,0.0,13.9,2022,22,31,False,False,False,False,False,True
29.0,5.2,7.933,0.3,12.833,2023,22,31,False,False,False,False,False,True
29.0,5.2,7.9,0.0,13.1,2023,22,31,False,False,False,False,False,True
34.0,4.8,8.866,0.0,13.666,2023,22,31,False,False,False,False,False,True
34.0,5.2,7.633,0.1,12.733,2023,22,31,False,False,False,False,False,True
116.0,5.2,7.7,0.0,12.9,2023,22,31,False,False,False,False,False,True
24.0,5.2,7.7,0.0,12.9,2023,22,31,False,False,False,False,False,True
113.0,4.0,8.933,0.0,12.933,2023,528,86,False,False,False,False,False,True
28.0,5.2,8.933,0.1,14.033,2023,629,53,False,False,False,False,False,True
28.0,4.0,8.966,0.0,12.966,2023,629,53,False,False,False,False,False,True
24.0,5.2,8.866,0.0,14.066,2023,629,53,False,False,False,False,False,True
18.0,5.2,7.7,0.3,12.6,2023,629,53,True,False,False,False,False,False
0.0,5.6,9.033,0.0,14.633,2023,384,53,False,False,True,False,False,False
45.0,5.6,8.766,0.1,14.266,2023,384,53,False,False,False,False,False,True
5.0,5.6,8.766,0.0,14.366,2023,384,53,True,False,False,False,False,False
17.0,5.6,8.633,0.0,14.233,2023,384,53,False,False,False,False,False,True
0.0,4.6,8.75,0.0,13.35,2022,104,79,False,True,False,False,False,False
16.0,5.2,9.033,0.1,14.133,2022,433,7,True,False,False,False,False,False
18.0,5.2,9.3,0.0,14.5,2022,433,7,False,False,False,False,False,True
5.0,5.2,9.3,0.0,14.5,2023,433,7,True,False,False,False,False,False
22.0,5.2,9.2,0.0,14.4,2023,433,7,False,False,False,False,False,True
107.0,4.8,8.6,0.1,13.3,2022,244,2,False,False,False,False,False,True
44.0,4.8,9.2,0.0,14.0,2022,244,2,False,False,False,False,False,True
20.0,4.8,9.2,0.0,14.0,2022,244,2,False,False,False,False,False,True
20.0,4.0,9.133,0.0,13.133,2022,244,2,False,False,False,False,False,True
121.0,4.8,8.533,0.0,13.333,2023,244,2,False,False,False,False,False,True
27.0,4.8,8.533,0.0,13.333,2023,244,2,False,False,False,False,False,True
27.0,4.0,8.933,0.0,12.933,2023,244,2,False,False,False,False,False,True
87.0,4.8,8.766,0.1,13.466,2023,244,2,False,False,False,False,False,True
23.0,4.8,8.766,0.1,13.466,2023,244,2,False,False,False,False,False,True
23.0,4.0,8.9,0.1,12.8,2023,244,2,False,False,False,False,False,True
19.0,2.8,8.633,0.0,11.433,2023,487,88,False,False,False,False,False,True
19.0,2.8,8.7,0.0,11.5,2023,487,88,False,False,False,False,False,True
135.0,5.2,7.766,0.0,12.966,2023,719,27,False,False,False,False,False,True
